"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.26984126984127,0.26984126984127
"web asymmetry",0.125,0.125
"links per species",1.0625,1.0625
"number of compartments",1,1
"compartment diversity",NA,NA
"cluster coefficient",0.285714285714286,0.285714285714286
"nestedness",24.2402933068817,24.2402933068817
"weighted nestedness",0.425903744124896,0.42575271068919
"weighted NODF",0,0
"interaction strength asymmetry",0,0
"specialisation asymmetry",-0.0832619484702542,-0.0832619484702542
"linkage density",2.88235294117647,2.88235294117647
"weighted connectance",0.180147058823529,0.180147058823529
"Fisher alpha",1677721590.85294,1677721590.85294
"Shannon diversity",2.83321334405622,2.83321334405622
"interaction evenness",0.683833264221124,0.683833264221124
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",9,7
"mean.number.of.shared.partners.HL",0.555555555555556,0.571428571428571
"cluster.coefficient.HL",0.34453781512605,0.372549019607843
"weighted.cluster.coefficient.HL",0.130434782608696,0.0731707317073171
"niche.overlap.HL",0.284391534391534,0.199055177626606
"togetherness.HL",0.166666666666667,0.114285714285714
"C.score.HL",0.53125,0.573412698412698
"V.ratio.HL",0.833333333333333,1.41025641025641
"discrepancy.HL",9,8
"extinction.slope.HL",1.82058211386333,0.999474944613036
"robustness.HL",0.633097090298736,0.662056411685246
"functional.complementarity.HL",10.8558048842994,12.7508007459682
"partner.diversity.HL",0.76469984669668,1.07497048433966
"generality.HL",2.41176470588235,3.35294117647059
"Raw.Camera",67,67
"Raw.Transect",0,0
