"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.197916666666667,0.197916666666667
"web asymmetry",-0.2,-0.2
"links per species",0.95,0.95
"number of compartments",2,2
"compartment diversity",1.38414548846169,1.38414548846169
"cluster coefficient",0.208333333333333,0.208333333333333
"nestedness",25.351184961737,25.351184961737
"weighted nestedness",0.181067251292042,0.176928289366077
"weighted NODF",19.6808510638298,19.6808510638298
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.27383830069382,0.27383830069382
"linkage density",2.57894736842105,2.57894736842105
"weighted connectance",0.128947368421053,0.128947368421053
"Fisher alpha",1677721597.65789,1677721597.65789
"Shannon diversity",2.94443897916644,2.94443897916644
"interaction evenness",0.645095171457449,0.645095171457449
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",8,12
"mean.number.of.shared.partners.HL",0.392857142857143,0.287878787878788
"cluster.coefficient.HL",0.25,0.269736842105263
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.162670068027211,0.167965367965368
"togetherness.HL",0.0948660714285714,0.0918560606060606
"C.score.HL",0.712053571428571,0.745580808080808
"V.ratio.HL",0.855855855855856,0.766081871345029
"discrepancy.HL",12,10
"extinction.slope.HL",2.08036784930009,1.39487360163094
"robustness.HL",0.670109170755699,0.579858112734291
"functional.complementarity.HL",12.961276963244,13.1968530192112
"partner.diversity.HL",1.00359594642567,0.611242264880193
"generality.HL",3,2.15789473684211
"Raw.Camera",19,19
"Raw.Transect",21,21
