"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.159722222222222,0.159722222222222
"web asymmetry",0,0
"links per species",0.958333333333333,0.958333333333333
"number of compartments",3,3
"compartment diversity",1.91928138508358,1.91928138508358
"cluster coefficient",0.0833333333333333,0.0833333333333333
"nestedness",19.1679763638731,18.7661785608281
"weighted nestedness",0.320110699469402,0.330074076665413
"weighted NODF",14.3308080808081,14.3308080808081
"interaction strength asymmetry",0,0
"specialisation asymmetry",-0.0629526124520527,-0.0629526124520527
"linkage density",2.65217391304348,2.65217391304348
"weighted connectance",0.110507246376812,0.110507246376812
"Fisher alpha",6710886289.76087,6710886289.76087
"Shannon diversity",3.13549421592915,3.13549421592915
"interaction evenness",0.630907848428965,0.630907848428965
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",12,12
"mean.number.of.shared.partners.HL",0.257575757575758,0.318181818181818
"cluster.coefficient.HL",0.235507246376812,0.206521739130435
"weighted.cluster.coefficient.HL",0.146341463414634,0.131578947368421
"niche.overlap.HL",0.125156325156325,0.155916305916306
"togetherness.HL",0.0625,0.0833333333333333
"C.score.HL",0.79760101010101,0.75
"V.ratio.HL",1.14611872146119,0.734597156398104
"discrepancy.HL",15,13
"extinction.slope.HL",1.59017572936316,0.999925097153502
"robustness.HL",0.61387561579985,0.618314319551959
"functional.complementarity.HL",16.335210791554,17.1057534638776
"partner.diversity.HL",0.854817069343225,0.791533772379666
"generality.HL",2.82608695652174,2.47826086956522
"Raw.Camera",64,64
"Raw.Transect",18,18
