"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Hoary Puffleg",2,0.0588235294117647,1.16666666666667,0.0833333333333333,0.8,0.96969696969697,0.96969696969697,0.696310623822791,0.583333333333333,1.75,0,0,0.0334224598930481,0.0179551395218349,2941562359.8741,0.693147180559945,2,0.0742269016705223,0.0526315789473684,0.660201096296679
"Purple-bibbed Whitetip",2,0.0588235294117647,0.20952380952381,-0.395238095238095,0.85,0.96969696969697,0.96969696969697,0.696310623822791,0.104761904761905,1.25,0.00543478260869565,0,0.0467914438502674,0.0306168032377003,2941562359.8741,0.693147180559945,2,0.0742269016705223,0.165413533834586,0.117397925323331
"Rufous-tailed Hummingbird",15,0.441176470588235,4.85311355311355,0.256874236874237,0.05,0.575757575757576,0.575757575757576,0.195917937881753,0.323540903540904,1.05,0.0870459250894034,0.092378304997091,0.0521390374331551,0.0506988760571466,6710886140.83334,2.70805020110221,15,0.556701762528918,0.509273182957393,0.175576983734214
"Sparkling Violetear",2,0.0588235294117647,1.06666666666667,0.0333333333333333,0.9,0.96969696969697,0.96969696969697,0.696310623822791,0.533333333333333,1.3,0,0,0.0454545454545455,0.0210714695422737,2941562359.8741,0.693147180559945,2,0.0742269016705223,0.120300751879699,0.486430793132889
"Speckled Hummingbird",3,0.0882352941176471,0.7,-0.1,0.75,0.939393939393939,0.939393939393939,0.559581373109678,0.233333333333333,1.6,0.0130434782608696,0,0.0374331550802139,0.0272005686530032,419430397.854167,1.09861228866811,3,0.111340352505784,0.105263157894737,0.376663533333707
"Stripe-throated Hermit",9,0.264705882352941,2.74285714285714,0.193650793650794,0.25,0.757575757575758,0.757575757575758,0.29012942659283,0.304761904761905,1.25,0.00543478260869565,0,0.0467914438502674,0.0461783679687854,3355443071.16667,2.19722457733622,9,0.334021057517351,0.35171261487051,0.251331031678651
"Tawny-bellied Hermit",21,0.617647058823529,5.55311355311355,0.216814931100645,0,0.393939393939394,0.393939393939394,0.136963567268886,0.264433978719693,1.05,0.0870459250894034,0.502941366604176,0.0521390374331551,0.0555901918176371,3355443196.21429,3.04452243772342,21,0.779382467540485,0.639097744360902,0.091171760516249
"Violet-tailed Sylph",11,0.323529411764706,2.40311355311355,0.127555777555778,0.15,0.696969696969697,0.696969696969697,0.251715874633881,0.218464868464868,1.15,0.119654620741577,0.0338742000129291,0.0494652406417112,0.0472829304708214,13421771060.0457,2.39789527279837,11,0.408247959187873,0.451811346548189,0.111830930034608
"Wedge-billed Hummingbird",5,0.147058823529412,1.09358974358974,0.0187179487179487,0.5,0.878787878787879,0.878787878787879,0.419234511649,0.218717948717949,1.1,0.0397891963109354,0,0.0508021390374332,0.0420630304251645,838860790,1.6094379124341,5,0.185567254176306,0.293233082706767,0.170382947548208
"White-necked Jacobin",1,0.0294117647058824,0.0666666666666667,-0.933333333333333,1,1,1,1,0.0666666666666667,1.3,0,0,0.0454545454545455,0.0210714695422737,1677720700.50048,0,1,0.0371134508352612,0.112781954887218,0
"White-whiskered Hermit",11,0.323529411764706,2.59358974358974,0.144871794871795,0.2,0.696969696969697,0.696969696969697,0.251715874633881,0.235780885780886,1.1,0.0397891963109354,0,0.0508021390374332,0.0483185319247443,13421771060.0457,2.39789527279837,11,0.408247959187873,0.437457279562543,0.14505853102243
