"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.2125,0.2125
"web asymmetry",-0.111111111111111,-0.111111111111111
"links per species",0.944444444444444,0.944444444444444
"number of compartments",1,1
"compartment diversity",NA,NA
"cluster coefficient",0.15,0.15
"nestedness",24.5856634867653,24.0344746342071
"weighted nestedness",0.348281221029747,0.36681899604861
"weighted NODF",20.7762557077626,20.7762557077626
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.0947186904425171,0.0947186904425171
"linkage density",2.52941176470588,2.52941176470588
"weighted connectance",0.140522875816993,0.140522875816993
"Fisher alpha",1677721590.85294,1677721590.85294
"Shannon diversity",2.83321334405622,2.83321334405622
"interaction evenness",0.646553200210539,0.646553200210539
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",8,10
"mean.number.of.shared.partners.HL",0.357142857142857,0.355555555555556
"cluster.coefficient.HL",0.288235294117647,0.272058823529412
"weighted.cluster.coefficient.HL",0,0
"niche.overlap.HL",0.163265306122449,0.211851851851852
"togetherness.HL",0.0907738095238095,0.115277777777778
"C.score.HL",0.69047619047619,0.683333333333333
"V.ratio.HL",1.04040404040404,0.669421487603306
"discrepancy.HL",11,9
"extinction.slope.HL",1.87565086985662,1.6116551025242
"robustness.HL",0.64667108628103,0.615368051055932
"functional.complementarity.HL",12.7855665233811,11.8618272817577
"partner.diversity.HL",0.927793300946079,0.652373816997596
"generality.HL",2.88235294117647,2.17647058823529
"Raw.Camera",9,9
"Raw.Transect",11,11
