"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.156862745098039,0.156862745098039
"web asymmetry",-0.172413793103448,-0.172413793103448
"links per species",1.10344827586207,1.10344827586207
"number of compartments",3,3
"compartment diversity",1.64344782911754,1.64344782911754
"cluster coefficient",0.0882352941176471,0.0882352941176471
"nestedness",24.2944147544805,24.2049827581485
"weighted nestedness",0.185116844261919,0.204030315498077
"weighted NODF",19.6782178217822,19.6782178217822
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.00202575855404989,0.00202575855404989
"linkage density",3.4375,3.4375
"weighted connectance",0.118534482758621,0.118534482758621
"Fisher alpha",53687082416.0014,53687082416.0014
"Shannon diversity",3.46573590279973,3.46573590279973
"interaction evenness",0.651684412313253,0.651684412313253
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",12,17
"mean.number.of.shared.partners.HL",0.393939393939394,0.382352941176471
"cluster.coefficient.HL",0.25,0.21875
"weighted.cluster.coefficient.HL",0.1171875,0.195652173913043
"niche.overlap.HL",0.106322129049402,0.16734943977591
"togetherness.HL",0.0610651974288338,0.0861928104575163
"C.score.HL",0.77637987012987,0.725490196078431
"V.ratio.HL",2.02666666666667,0.990196078431373
"discrepancy.HL",18,15
"extinction.slope.HL",1.98632928018351,1.61653002644343
"robustness.HL",0.661610540587428,0.618458300207748
"functional.complementarity.HL",21.8124490099531,21.7939680954531
"partner.diversity.HL",1.25451293671371,0.785523392822868
"generality.HL",4.25,2.625
"Raw.Camera",65,65
"Raw.Transect",24,24
