"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.148148148148148,0.148148148148148
"web asymmetry",-0.142857142857143,-0.142857142857143
"links per species",0.761904761904762,0.761904761904762
"number of compartments",6,6
"compartment diversity",5.61305265017781,5.61305265017781
"cluster coefficient",0.166666666666667,0.166666666666667
"nestedness",34.5626819532981,34.3641249045925
"weighted nestedness",NA,NA
"weighted NODF",0,0
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.125617389643368,0.125617389643368
"linkage density",1.8125,1.8125
"weighted connectance",0.0863095238095238,0.0863095238095238
"Fisher alpha",26843541208.0007,26843541208.0007
"Shannon diversity",2.77258872223978,2.77258872223978
"interaction evenness",0.59216382193173,0.59216382193173
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",9,12
"mean.number.of.shared.partners.HL",0.111111111111111,0.136363636363636
"cluster.coefficient.HL",0.177083333333333,0.166666666666667
"weighted.cluster.coefficient.HL",0,NA
"niche.overlap.HL",0.0546296296296296,0.095959595959596
"togetherness.HL",0.0380658436213992,0.0703463203463204
"C.score.HL",0.916666666666667,0.878787878787879
"V.ratio.HL",0.416666666666667,0.20253164556962
"discrepancy.HL",12,11
"extinction.slope.HL",1.61424375949884,1.30344488518639
"robustness.HL",0.614247726519799,0.566074475612659
"functional.complementarity.HL",14.2802050306258,12.3422499798325
"partner.diversity.HL",0.671909800960521,0.346573590279973
"generality.HL",2.125,1.5
"Raw.Camera",33,33
"Raw.Transect",0,0
