"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.183333333333333,0.183333333333333
"web asymmetry",0.032258064516129,0.032258064516129
"links per species",1.41935483870968,1.41935483870968
"number of compartments",2,2
"compartment diversity",1.27025427100027,1.27025427100027
"cluster coefficient",0.133333333333333,0.133333333333333
"nestedness",14.7151939981017,14.6203690471427
"weighted nestedness",0.445577412762576,0.438915098815678
"weighted NODF",35.7962962962963,35.7962962962963
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.027765153816274,0.027765153816274
"linkage density",4.68181818181818,4.68181818181818
"weighted connectance",0.151026392961877,0.151026392961877
"Fisher alpha",53687084240.1827,53687084240.1827
"Shannon diversity",3.78418963391826,3.78418963391826
"interaction evenness",0.690465051036556,0.690465051036556
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",16,15
"mean.number.of.shared.partners.HL",0.766666666666667,0.666666666666667
"cluster.coefficient.HL",0.278787878787879,0.323863636363636
"weighted.cluster.coefficient.HL",0.318091451292247,0.254360465116279
"niche.overlap.HL",0.280264596514597,0.20808165379594
"togetherness.HL",0.135030864197531,0.101111111111111
"C.score.HL",0.511593364197531,0.595753968253968
"V.ratio.HL",2.11764705882353,3.11764705882353
"discrepancy.HL",21,18
"extinction.slope.HL",2.17142204417459,0.999936136787189
"robustness.HL",0.680392009346495,0.677184832795631
"functional.complementarity.HL",23.7784530188463,24.4810826345576
"partner.diversity.HL",1.22937686705528,1.37816474432616
"generality.HL",4.18181818181818,5.18181818181818
"Raw.Camera",105,105
"Raw.Transect",37,37
