"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.184313725490196,0.184313725490196
"web asymmetry",-0.0625,-0.0625
"links per species",1.46875,1.46875
"number of compartments",1,1
"compartment diversity",NA,NA
"cluster coefficient",0.117647058823529,0.117647058823529
"nestedness",24.3179269776761,24.3045314415604
"weighted nestedness",0.286679349149066,0.280581728272357
"weighted NODF",27.2406639004149,27.2406639004149
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.013429400723445,0.013429400723445
"linkage density",4.31914893617021,4.31914893617021
"weighted connectance",0.134973404255319,0.134973404255319
"Fisher alpha",26843543989.4575,26843543989.4575
"Shannon diversity",3.85014760171006,3.85014760171006
"interaction evenness",0.694814020364372,0.694814020364372
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",15,17
"mean.number.of.shared.partners.HL",0.638095238095238,0.654411764705882
"cluster.coefficient.HL",0.281602002503129,0.256737588652482
"weighted.cluster.coefficient.HL",0.401021711366539,0.461805555555556
"niche.overlap.HL",0.166355549212692,0.199342691622103
"togetherness.HL",0.085978835978836,0.108193277310924
"C.score.HL",0.683957671957672,0.637179621848739
"V.ratio.HL",2.22519083969466,1.51219512195122
"discrepancy.HL",23,22
"extinction.slope.HL",2.34054562712835,2.24200638472536
"robustness.HL",0.693109894081449,0.685885283922342
"functional.complementarity.HL",26.1465010888614,26.513675534172
"partner.diversity.HL",1.38649004200124,1.20770300516903
"generality.HL",4.78723404255319,3.85106382978723
"Raw.Camera",109,109
"Raw.Transect",101,101
