"","HummingbirdNetwork","HummingbirdNetwork.1"
"connectance",0.285714285714286,0.285714285714286
"web asymmetry",-0.176470588235294,-0.176470588235294
"links per species",1.17647058823529,1.17647058823529
"number of compartments",1,1
"compartment diversity",NA,NA
"cluster coefficient",0.2,0.2
"nestedness",25.8907642323633,25.8907642323633
"weighted nestedness",0.391315737625163,0.392942101166803
"weighted NODF",40.9090909090909,40.9090909090909
"interaction strength asymmetry",0,0
"specialisation asymmetry",0.174406053466571,0.174406053466571
"linkage density",3.4,3.4
"weighted connectance",0.2,0.2
"Fisher alpha",3355443160,3355443160
"Shannon diversity",2.99573227355399,2.99573227355399
"interaction evenness",0.705127840065305,0.705127840065305
"Alatalo interaction evenness",1,1
"H2",0,0
"number.of.species.HL",7,10
"mean.number.of.shared.partners.HL",1,0.6
"cluster.coefficient.HL",0.37,0.442857142857143
"weighted.cluster.coefficient.HL",0.111111111111111,0.244897959183673
"niche.overlap.HL",0.341118669690098,0.277301587301587
"togetherness.HL",0.206349206349206,0.142592592592593
"C.score.HL",0.429232804232804,0.525925925925926
"V.ratio.HL",1.51282051282051,1.74603174603175
"discrepancy.HL",7,8
"extinction.slope.HL",2.65035486924394,1.73356155646255
"robustness.HL",0.717536039976123,0.631099305221614
"functional.complementarity.HL",12.2130668299894,12.6679260247707
"partner.diversity.HL",1.18752271046059,0.910263838236616
"generality.HL",3.7,3.1
"Raw.Camera",0,0
"Raw.Transect",105,105
